"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2020,161142026,133792007,5,"C",20,,""
2020,161138181,133792007,49,"C",20,,"F"
2020,161142031,133787760,45,"C",20,,""
2020,161138199,133792019,51,"C",20,,""
2020,161138208,133792026,45,"C",20,,""
2020,161138224,133787782,7,"C",20,,""
2020,161142068,133792043,40,"C",25,,""
2020,161142161,133792119,51,"C",20,,""
2020,161138330,133792129,5,"C",20,,""
2020,161142181,133792135,45,"C",8,,""
2020,161138355,133787895,23,"C",7,,""
2020,161142237,133787924,44,"C",20,,""
2020,161142282,133792215,45,"C",20,,""
2020,161142313,133792237,63,"C",20,,""
2020,161142321,133792242,45,"C",20,,""
2020,161142394,133792310,49,"A",20,,"F"
2020,161142428,133788074,5,"C",20,,""
2020,161138621,133792383,39,"C",13,,""
2020,161138622,133792383,16,"C",13,,""
2020,161138625,133792383,27,"C",13,,""
2020,161138652,133792404,51,"C",13,,""
2020,161138667,133792424,27,"C",18,,""
2020,161142518,133792424,5,"C",18,,""
2020,161142527,133788157,5,"C",20,,""
2020,161142537,133792443,41,"C",20,,""
2020,161142555,133792456,63,"A",25,,""
2020,161138781,133792514,5,"C",20,,""
2020,161138779,133792514,49,"C",20,,"N"
2020,161142657,133792531,51,"C",20,,""
2020,161142664,133792538,44,"C",20,,""
2020,161138831,133792546,7,"C",18,,""
2020,161138835,133788297,45,"C",20,,""
2020,161142715,133788316,5,"C",20,,""
2020,161142727,133792584,14,"C",13,,""
2020,161142735,133788329,41,"C",20,,""
2020,161138886,133792606,45,"C",20,,""
2020,161138894,133792611,14,"A",13,,""
2020,161138903,133792616,5,"C",21,,""
2020,161138935,133792645,39,"C",13,,""
2020,161138936,133792645,5,"C",13,,""
2020,161138951,133792655,51,"C",25,,""
2020,161138988,133792682,5,"C",14,,""
2020,161139020,133792704,16,"C",20,,""
2020,161142877,133788453,45,"C",20,,""
2020,161139031,133792713,21,"C",13,,""
2020,161139049,133792726,45,"C",13,,""
2020,161142909,133792736,45,"C",19,,""
2020,161139087,133792757,39,"C",13,,""
2020,161142958,133792767,11,"A",21,,""
2020,161143004,133792803,5,"C",4,,""
2020,161139156,133792813,51,"C",20,,""
2020,161139181,133788590,16,"C",20,,""
2020,161143069,133788611,5,"C",20,,""
2020,161143077,133792866,45,"C",2,,""
2020,161139231,133792883,5,"C",18,,""
2020,161143097,133792887,5,"C",20,,""
2020,161143098,133792887,27,"C",20,,""
2020,161143110,133792894,36,"A",20,,""
2020,161139274,133792920,23,"C",8,,""
2020,161139301,133792948,51,"C",13,,""
2020,161139307,133792958,41,"C",23,,""
2020,161143221,133792977,5,"C",5,,""
2020,161143244,133788744,63,"C",47,,""
2020,161139378,133793016,45,"C",20,,""
2020,161143259,133793016,5,"C",20,,""
2020,161139403,133793039,27,"C",13,,""
2020,161143277,133793039,5,"C",20,,""
2020,161143359,133793088,39,"C",13,,""
2020,161139456,133788824,51,"C",20,,""
2020,161143383,133788834,45,"C",4,,""
2020,161139473,133793115,45,"C",20,,""
2020,161143419,133793129,51,"C",20,,""
2020,161143416,133793129,5,"C",20,,""
2020,161139487,133793135,14,"A",20,,""
2020,161139521,133793168,5,"C",20,,""
2020,161339359,133959325,45,"C",20,,""
2020,161343331,133959335,27,"C",20,,""
2020,161339396,133959349,5,"C",18,,""
2020,161343353,133959362,27,"C",20,,""
2020,161343352,133959362,29,"C",20,,""
2020,161339410,133959362,49,"C",20,,"N"
2020,161343385,133959389,51,"C",20,,""
2020,161339473,133959426,8,"C",20,,""
2020,161339535,133959472,63,"C",20,,""
2020,161339539,133959480,49,"C",20,,"F"
2020,161343538,133959518,63,"C",20,,""
2020,161343593,133959578,45,"C",20,,""
2020,161339726,133959628,63,"C",20,,""
2020,161339857,133961703,51,"C",20,,""
2020,161339854,133961703,5,"C",20,,""
2020,161135411,133786388,5,"C",20,,""
2020,161137333,133791321,27,"C",7,,""
2020,161135454,133791321,5,"C",7,,""
2020,161135545,133786504,45,"C",20,,""
2020,161135575,133791338,5,"C",20,,""
2020,161137369,133791341,5,"C",20,,""
2020,161135633,133786581,7,"C",12,,""
2020,161137383,133791353,45,"C",12,,""
2020,161135718,133791361,14,"C",13,,""
2020,161135857,133786771,36,"C",20,,""
2020,161137443,133791388,23,"C",7,,""
2020,161136115,133791399,16,"C",41,,""
2020,161137472,133791413,51,"C",20,,""
2020,161137471,133791413,5,"C",20,,""
2020,161141225,133787098,45,"C",19,,""
2020,161141278,133791428,5,"C",18,,""
2020,161137505,133791435,45,"C",23,,""
2020,161135219,133786226,5,"C",20,,""
2020,161137159,133786226,27,"C",20,,""
2020,161137165,133791194,45,"C",20,,""
2020,161137181,133786245,45,"C",20,,""
2020,161137193,133791212,44,"C",20,,""
2020,161135256,133786260,27,"C",13,,""
2020,161137200,133786260,5,"C",20,,""
2020,161135277,133791228,44,"C",21,,""
2020,161139169,133792829,27,"C",20,,""
2020,161135313,133786309,5,"C",26,,""
2020,161137267,133791264,5,"C",19,,""
2020,161137288,133791283,27,"C",20,,""
2020,161137314,133791304,5,"C",20,,""
2020,161141362,133787220,63,"C",25,,""
2020,161141374,133791466,14,"C",20,,""
2020,161137592,133791501,44,"C",20,,""
2020,161137601,133791512,51,"C",20,,""
2020,161141437,133787278,27,"C",20,,""
2020,161137613,133791528,45,"C",20,,""
2020,161137625,133787289,39,"C",20,,""
2020,161141471,133791553,5,"C",20,,""
2020,161141472,133791553,51,"C",20,,""
2020,161141491,133787313,45,"C",20,,""
2020,161137662,133791572,44,"C",20,,""
2020,161141564,133791623,51,"C",20,,""
2020,161137731,133791629,63,"C",20,,""
2020,161137736,133791640,45,"C",25,,""
2020,161141599,133787397,14,"C",20,,""
2020,161141635,133791675,5,"C",18,,""
2020,161137810,133791709,51,"C",20,,""
2020,161141691,133791721,63,"C",20,,""
2020,161137847,133787488,5,"C",20,,""
2020,161137856,133791748,5,"C",20,,""
2020,161141729,133791748,27,"C",20,,""
2020,161141727,133791748,39,"C",13,,""
2020,161141756,133791773,5,"C",20,,""
2020,161141758,133791773,51,"C",20,,""
2020,161141793,133787547,51,"C",20,,""
2020,161137916,133787551,51,"C",46,,""
2020,161141817,133791815,39,"C",13,,""
2020,161141842,133791840,51,"C",7,,""
2020,161138016,133787627,23,"C",7,,""
2020,161138043,133787653,23,"C",8,,""
2020,161141938,133791938,51,"C",20,,""
2020,161138108,133791946,49,"C",20,,"N"
2020,161138122,133787701,39,"C",13,,""
2020,161138131,133787707,5,"C",13,,""
2020,161138133,133787707,39,"C",20,,""
2020,161138143,133791973,39,"C",20,,""
2020,161141984,133791977,51,"C",18,,""
2020,161142032,133792011,27,"C",20,,""
2020,161142047,133787772,20,"C",6,,""
2020,161142056,133787780,29,"C",20,,""
2020,161138222,133787780,27,"C",20,,""
2020,161142065,133787792,51,"C",20,,""
2020,161138241,133792044,27,"C",20,,""
2020,161142083,133787806,23,"C",23,,""
2020,161142093,133792069,11,"C",23,,""
2020,161138268,133792070,5,"C",18,,""
2020,161138270,133792070,27,"C",18,,""
2020,161142104,133792078,27,"C",20,,""
2020,161142103,133792078,5,"C",20,,""
2020,161142113,133787826,23,"C",8,,""
2020,161142112,133787826,51,"C",8,,""
2020,161142145,133792098,51,"C",46,,""
2020,161138307,133792108,63,"C",25,,""
2020,161138317,133792116,45,"C",20,,""
2020,161142159,133787858,41,"C",8,,""
2020,161138340,133787883,63,"C",20,,""
2020,161142216,133792160,27,"C",13,,""
2020,161142214,133792160,5,"C",13,,""
2020,161142242,133787929,45,"C",8,,""
2020,161138414,133792202,43,"C",20,,""
2020,161142301,133792229,51,"C",13,,""
2020,161142311,133792236,51,"C",20,,""
2020,161138483,133792269,27,"C",20,,""
2020,161138489,133792276,27,"C",13,,""
2020,161138496,133788020,16,"C",41,,""
2020,161138526,133792301,23,"C",23,,""
2020,161142400,133788054,63,"C",20,,""
2020,161142407,133792323,14,"C",13,,""
2020,161138553,133792329,23,"C",43,,""
2020,161138570,133792348,51,"C",46,,""
2020,161138595,133792363,45,"C",20,,""
2020,161138603,133792369,63,"C",20,,""
2020,161142477,133792379,16,"C",13,,""
2020,161142487,133792390,41,"C",7,,""
2020,161138650,133792405,5,"C",13,,""
2020,161138664,133792422,5,"C",20,,""
2020,161142525,133792434,45,"C",23,,""
2020,161138695,133792439,23,"C",23,,""
2020,161142541,133788171,51,"C",20,,""
2020,161142573,133792468,40,"C",13,,""
2020,161138733,133792477,49,"C",46,,"N"
2020,161142608,133792493,51,"C",20,,""
2020,161138766,133788235,5,"C",20,,""
2020,161138768,133788235,27,"C",20,,""
2020,161142642,133788264,51,"C",20,,""
2020,161142656,133792532,51,"C",20,,""
2020,161142654,133792532,29,"C",20,,""
2020,161142655,133792532,5,"C",20,,""
2020,161138834,133792548,11,"C",2,,""
2020,161142708,133792570,49,"C",20,,"N"
2020,161142730,133792588,63,"C",20,,""
2020,161138884,133792604,51,"C",20,,""
2020,161138891,133792610,7,"C",20,,""
2020,161142811,133792652,5,"C",20,,""
2020,161142817,133792656,49,"C",4,,"F"
2020,161138950,133792656,5,"C",4,,""
2020,161138961,133792660,14,"A",5,,""
2020,161138979,133792675,5,"C",13,,""
2020,161142839,133788417,45,"C",20,,""
2020,161142846,133788430,51,"C",20,,""
2020,161139004,133788430,39,"C",20,,""
2020,161142871,133792706,63,"C",20,,""
2020,161139033,133788459,44,"C",20,,""
2020,161142913,133792739,63,"C",25,,""
2020,161139080,133792752,21,"C",20,,""
2020,161139088,133788508,23,"C",23,,""
2020,161142955,133792762,5,"C",18,,""
2020,161139123,133792789,27,"C",13,,""
2020,161142988,133792789,16,"C",25,,""
2020,161139166,133792825,51,"C",46,,""
2020,163180588,135582412,40,"C",18,,""
2020,163185068,135582412,39,"C",18,,""
2020,163185088,135582426,5,"C",20,,""
2020,163180605,135582426,51,"C",20,,""
2020,163180614,135582432,16,"C",43,,""
2020,163180625,135582439,5,"C",3,,""
2020,163180632,135579301,16,"C",13,,""
2020,163180648,135582457,63,"C",20,,""
2020,163185134,135582471,16,"C",13,,""
2020,163180684,135579338,36,"C",20,,""
2020,163185161,135582500,27,"C",20,,""
2020,163180693,135582500,5,"C",18,,""
2020,163180696,135582500,39,"C",20,,""
2020,163185174,135582510,39,"C",13,,""
2020,163185176,135582510,16,"C",13,,""
2020,163185177,135582510,35,"C",13,,""
2020,163180724,135582519,16,"C",13,,""
2020,163180735,135582530,63,"A",20,,""
2020,163185215,135582534,23,"C",8,,""
2020,163180778,135579434,16,"C",13,,""
2020,163185267,135579447,63,"C",20,,""
2020,163180812,135582607,51,"C",20,,""
2020,163185333,135582627,21,"C",20,,""
2020,163180851,135582647,20,"C",20,,""
2020,163180875,135579543,51,"C",20,,""
2020,163181050,135582843,2,"C",7,,""
2020,161137130,133791173,51,"C",25,,""
2020,161137163,133791193,21,"C",20,,""
2020,161135247,133791209,51,"C",5,,""
2020,161137208,133791220,39,"C",13,,""
2020,161135288,133791239,51,"C",20,,""
2020,161137231,133791239,5,"C",20,,""
2020,161137244,133791246,51,"C",20,,""
2020,161135297,133791246,5,"C",20,,""
2020,161135302,133791249,51,"C",20,,""
2020,161135301,133791249,5,"C",20,,""
2020,161135300,133791249,49,"C",20,,"F"
2020,161137262,133791259,51,"C",20,,""
2020,161137270,133791266,49,"C",20,,"N"
2020,161137283,133791281,51,"C",8,,""
2020,161135346,133791298,27,"C",13,,""
2020,161137303,133791298,5,"C",20,,""
2020,161137310,133791303,14,"C",20,,""
2020,161137309,133791303,5,"C",20,,""
2020,161141345,133791445,29,"C",20,,""
2020,161141347,133791445,27,"C",20,,""
2020,161137523,133787210,41,"C",20,,""
2020,161137537,133791455,44,"C",20,,""
2020,161141364,133791459,5,"C",13,,""
2020,161137585,133791498,11,"C",25,,""
2020,161141420,133791504,51,"C",46,,""
2020,161141435,133791514,5,"C",18,,""
2020,163180600,135579273,23,"C",8,,""
2020,163180613,135579288,51,"C",11,,""
2020,163185102,135579296,45,"C",20,,""
2020,163180644,135582454,23,"C",23,,""
2020,163185132,135582466,5,"C",13,,""
2020,163185137,135582474,51,"C",20,,""
2020,163185150,135579341,45,"C",23,,""
2020,163180710,135579358,27,"C",20,,""
2020,163185178,135579368,14,"C",20,,""
2020,163185205,135582524,39,"C",13,,""
2020,163185206,135582524,16,"C",13,,""
2020,163185247,135582563,16,"C",13,,""
2020,163185250,135582563,39,"C",13,,""
2020,163185248,135582563,35,"C",13,,""
2020,163185251,135582563,27,"C",13,,""
2020,163180782,135582571,45,"C",20,,""
2020,163185269,135579449,16,"C",13,,""
2020,163185284,135579458,51,"C",20,,""
2020,163185300,135582600,23,"C",8,,""
2020,163185310,135579476,45,"C",5,,""
2020,163180826,135582622,2,"A",20,,""
2020,163180845,135582640,63,"C",20,,""
2020,163180975,135582769,12,"C",20,,""
2020,163180988,135579654,12,"C",20,,""
2020,161137609,133791518,2,"C",29,,""
2020,161141447,133791526,7,"C",18,,""
2020,161137616,133791532,5,"C",13,,""
2020,161137617,133791532,27,"C",13,,""
2020,161141470,133791552,47,"C",4,,""
2020,161141469,133791552,5,"C",4,,""
2020,161141476,133791556,2,"C",20,,""
2020,161141495,133791564,21,"C",13,,""
2020,161141494,133791564,14,"C",13,,""
2020,161137671,133791577,39,"C",18,,""
2020,161137675,133791581,5,"C",20,,""
2020,161141516,133791584,45,"C",13,,""
2020,161137694,133791593,7,"C",20,,""
2020,161141541,133791597,44,"C",13,,""
2020,161141548,133787360,45,"C",20,,""
2020,161141556,133791610,2,"C",20,,""
2020,161137714,133791612,23,"C",8,,""
2020,161137713,133791612,27,"C",8,,""
2020,161137732,133791631,27,"C",20,,""
2020,161137760,133791660,51,"C",20,,""
2020,161137771,133791672,5,"C",20,,""
2020,161137772,133791672,27,"C",20,,""
2020,161137789,133791687,63,"C",20,,""
2020,161137795,133791689,51,"C",13,,""
2020,161137797,133787445,51,"C",13,,""
2020,161137817,133791716,27,"C",20,,""
2020,161137843,133791736,51,"C",20,,""
2020,161141721,133791742,49,"C",20,,"F"
2020,161141722,133791742,5,"C",20,,""
2020,161137865,133791751,51,"C",20,,""
2020,161137875,133791765,21,"C",13,,""
2020,161137887,133787523,5,"C",23,,""
2020,161137884,133787523,49,"C",23,,"N"
2020,161137900,133787530,45,"C",29,,""
2020,161141784,133787543,5,"C",20,,""
2020,161141801,133791798,23,"C",8,,""
2020,161141807,133791807,5,"C",23,,""
2020,161141806,133791807,49,"C",23,,"F"
2020,161137932,133791810,5,"C",20,,""
2020,161137956,133791826,49,"C",20,,"N"
2020,161141829,133787578,51,"C",46,,""
2020,161137981,133791847,39,"C",13,,""
2020,161141864,133791862,23,"C",46,,""
2020,161141865,133791863,51,"C",7,,""
2020,161138000,133791869,21,"C",20,,""
2020,161138008,133791871,51,"C",20,,""
2020,161138904,133792617,5,"C",13,,""
2020,161138925,133792634,29,"C",20,,""
2020,161142786,133792634,27,"C",20,,""
2020,161138926,133792634,51,"C",20,,""
2020,161142810,133792650,21,"C",20,,""
2020,161142830,133792667,45,"C",4,,""
2020,161142841,133792683,45,"C",20,,""
2020,161138989,133792683,51,"C",20,,""
2020,161142851,133792697,45,"C",20,,""
2020,161139061,133792733,51,"C",20,,""
2020,161142961,133788521,51,"C",13,,""
2020,161142987,133792785,51,"C",8,,""
2020,161142995,133792797,27,"C",13,,""
2020,161142994,133792797,5,"C",13,,""
2020,161143010,133792809,63,"C",20,,""
2020,161139155,133792812,51,"C",20,,""
2020,161143045,133792838,51,"C",13,,""
2020,161139192,133792847,5,"C",20,,""
2020,161143099,133788639,27,"C",20,,""
2020,161143115,133788656,21,"C",23,,""
2020,161143138,133792914,2,"C",2,,""
2020,161139287,133792929,27,"C",20,,""
2020,161139300,133792949,41,"C",7,,""
2020,161143187,133792954,63,"C",25,,""
2020,161139353,133792990,51,"C",20,,""
2020,161139351,133792990,29,"C",20,,""
2020,161139376,133793014,23,"C",23,,""
2020,161143270,133793028,21,"C",18,,""
2020,161143293,133793050,51,"C",20,,""
2020,161143316,133793067,5,"C",20,,""
2020,161139436,133793069,41,"C",2,,""
2020,161139451,133793090,5,"C",20,,""
2020,161139452,133793090,51,"C",20,,""
2020,161143382,133793107,27,"C",13,,""
2020,161143381,133793107,5,"C",13,,""
2020,161139484,133788862,27,"C",13,,""
2020,161143430,133793139,23,"C",7,,""
2020,161343279,133961305,39,"C",13,,""
2020,161343283,133961305,27,"C",20,,""
2020,161339669,133959591,21,"C",13,,""
2020,161339688,133959599,27,"C",13,,""
2020,161343705,133961679,21,"C",13,,""
2020,161343754,133961733,40,"C",7,,""
2020,161343791,133959747,63,"C",20,,""
2020,161339954,133961799,44,"C",20,,""
2020,161343832,133961802,5,"C",20,,""
2020,161137336,133791323,5,"C",13,,""
2020,161137378,133786582,14,"C",13,,""
2020,161137385,133791355,49,"C",20,,"F"
2020,161137384,133791355,5,"C",20,,""
2020,161135744,133791366,45,"C",20,,""
2020,161137415,133791377,49,"C",20,,"F"
2020,161137416,133791377,5,"C",20,,""
2020,161135911,133791380,40,"C",1,,""
2020,161137426,133791383,51,"C",7,,""
2020,161137438,133786889,63,"C",20,,""
2020,161137445,133791392,45,"C",7,,""
2020,161137450,133786972,7,"C",18,,""
2020,161136117,133791401,45,"C",18,,""
2020,161137476,133791416,44,"C",23,,""
2020,161141291,133791430,27,"C",20,,""
2020,161137498,133791430,5,"C",20,,""
2020,161137506,133791436,40,"A",20,,""
2020,161137510,133791438,27,"C",5,,""
2020,161141370,133791462,63,"C",20,,""
2020,161141431,133787273,39,"C",13,,""
2020,161137612,133791521,3,"C",25,,""
2020,161137627,133787292,45,"C",20,,""
2020,161137649,133787312,45,"C",21,,""
2020,161141484,133787312,49,"C",21,,"F"
2020,161141485,133787312,5,"C",21,,""
2020,161141507,133791574,5,"C",20,,""
2020,161137665,133791574,51,"C",20,,""
2020,161141531,133791589,5,"C",20,,""
2020,161137723,133791619,44,"C",20,,""
2020,161141568,133791627,21,"C",18,,""
2020,161137746,133791647,39,"C",13,,""
2020,161137747,133791647,27,"C",13,,""
2020,161137752,133791651,27,"C",13,,""
2020,161141613,133791658,14,"C",18,,""
2020,161137757,133791658,5,"C",18,,""
2020,161141640,133787430,16,"C",18,,""
2020,161137799,133791692,36,"C",20,,""
2020,161141667,133791702,27,"C",20,,""
2020,161141707,133787481,23,"C",7,,""
2020,161141740,133787503,45,"C",20,,""
2020,161141749,133791768,45,"C",20,,""
2020,161137894,133791774,51,"C",20,,""
2020,161137896,133791781,45,"C",20,,""
2020,161137902,133787533,51,"C",20,,""
2020,161137911,133791790,51,"C",21,,""
2020,161137941,133791817,40,"C",23,,""
2020,161137955,133791823,39,"C",13,,""
2020,161137958,133791831,51,"C",20,,""
2020,161141835,133787584,5,"C",20,,""
2020,161141836,133787584,51,"C",20,,""
2020,161141848,133791849,51,"C",18,,""
2020,161141862,133791858,63,"C",20,,""
2020,161137998,133791865,23,"C",12,,""
2020,161141892,133791885,23,"C",24,,""
2020,161141903,133791893,63,"C",20,,""
2020,161138189,133787759,35,"C",18,,""
2020,161138190,133787759,16,"C",18,,""
2020,161138248,133792053,51,"C",20,,""
2020,161138272,133792073,39,"C",13,,""
2020,161138356,133792148,45,"C",20,,""
2020,161138387,133787921,21,"C",13,,""
2020,161142250,133792187,5,"C",20,,""
2020,161142318,133787978,45,"C",20,,""
2020,161138467,133792254,5,"C",18,,""
2020,161138475,133792262,45,"C",20,,""
2020,161142355,133792278,45,"C",20,,""
2020,161138493,133792278,5,"C",20,,""
2020,161138499,133792283,21,"C",13,,""
2020,161142420,133792335,14,"C",20,,""
2020,161138593,133788098,5,"C",20,,""
2020,161142494,133792398,27,"C",13,,""
2020,161138656,133792410,2,"C",47,,""
2020,161142503,133792413,45,"C",14,,""
2020,161138671,133792425,23,"C",8,,""
2020,161138699,133792445,5,"C",20,,""
2020,161138720,133792461,5,"C",20,,""
2020,161138791,133788260,49,"C",20,,"N"
2020,161138793,133788260,21,"C",20,,""
2020,161138792,133788260,47,"C",20,,""
2020,161142676,133792547,45,"C",20,,""
2020,161138848,133792571,21,"C",13,,""
2020,161142717,133792576,45,"C",20,,""
2020,161142716,133792576,5,"C",20,,""
2020,161142726,133792583,27,"C",20,,""
2020,161142742,133792595,63,"C",20,,""
2020,161142803,133792646,51,"C",20,,""
2020,161142831,133792668,5,"C",19,,""
2020,161138983,133792681,51,"C",13,,""
2020,161139006,133792694,5,"C",20,,""
2020,161139007,133792694,51,"C",20,,""
2020,161142873,133792708,16,"A",20,,""
2020,161139042,133792718,51,"C",20,,""
2020,161142926,133792745,39,"C",13,,""
2020,161142972,133792779,39,"C",13,,""
2020,161139128,133792792,63,"C",25,,""
2020,161143002,133792801,41,"C",2,,""
2020,161143009,133788560,51,"C",13,,""
2020,161143011,133788560,45,"C",13,,""
2020,161139144,133788560,27,"C",20,,""
2020,161143020,133792820,63,"C",20,,""
2020,161143046,133792841,5,"C",20,,""
2020,161139212,133792868,51,"C",20,,""
2020,161143087,133792879,27,"C",20,,""
2020,161143134,133792910,5,"C",20,,""
2020,161139303,133792950,27,"C",13,,""
2020,161139302,133792950,5,"C",13,,""
2020,161139324,133788722,5,"C",20,,""
2020,161139359,133792996,7,"C",25,,""
2020,161139370,133793009,5,"C",13,,""
2020,161139372,133793009,27,"C",13,,""
2020,161139384,133793023,21,"C",20,,""
2020,161139393,133793029,49,"A",20,,"N"
2020,161139405,133788768,23,"C",8,,""
2020,161143333,133793076,63,"C",25,,""
2020,161143354,133788815,27,"C",20,,""
2020,161139466,133793109,21,"C",20,,""
2020,161139472,133788844,45,"C",20,,""
2020,161143405,133793117,39,"C",13,,""
2020,161143415,133793124,51,"C",20,,""
2020,161143434,133793142,5,"C",20,,""
2020,161139507,133788877,7,"C",20,,""
2020,161143447,133793162,5,"C",13,,""
2020,161339303,133961277,63,"C",20,,""
2020,161339323,133961287,45,"C",20,,""
2020,161339478,133959424,23,"C",23,,""
2020,161343435,133959427,5,"C",20,,""
2020,161343590,133961545,47,"C",20,,""
2020,161343650,133961608,49,"C",8,,"F"
2020,161339772,133961629,49,"C",20,,"F"
2020,161343664,133961629,51,"C",20,,""
2020,161343663,133961629,5,"C",20,,""
2020,161339839,133959690,23,"C",23,,""
2020,161339873,133959709,51,"C",20,,""
2020,161339952,133959773,5,"C",20,,""
2020,161343822,133961797,51,"C",18,,""
2020,161343823,133961797,23,"C",23,,""
2020,161343830,133959776,32,"C",25,,""
2020,161343326,133961338,44,"C",20,,""
2020,161343354,133961364,21,"C",30,,""
2020,161343585,133961540,16,"C",20,,""
2020,161343584,133961540,39,"C",20,,""
2020,161135211,133791178,51,"C",13,,""
2020,161137162,133791191,51,"C",20,,""
2020,161137177,133791205,51,"C",7,,""
2020,161137187,133791208,5,"C",13,,""
2020,161137189,133791208,27,"C",13,,""
2020,161137194,133786252,5,"C",20,,""
2020,161137228,133791235,5,"C",20,,""
2020,161137250,133786300,51,"C",13,,""
2020,161137253,133791250,51,"C",20,,""
2020,161137273,133791271,14,"C",18,,""
2020,161135332,133791278,51,"C",20,,""
2020,161142375,133788033,21,"C",13,,""
2020,161137319,133791309,5,"C",20,,""
2020,161135354,133791309,49,"C",20,,"F"
2020,161137514,133787206,63,"C",20,,""
2020,161137536,133791454,51,"C",14,,""
2020,161141385,133787236,5,"C",18,,""
2020,161137579,133791490,39,"C",13,,""
2020,161137648,133787304,2,"C",23,,""
2020,161137655,133791567,8,"C",42,,""
2020,161141511,133791578,5,"C",20,,""
2020,161137672,133791578,51,"C",20,,""
2020,161141521,133787335,51,"C",8,,""
2020,161137697,133787356,45,"C",46,,""
2020,161141559,133791615,2,"A",8,,""
2020,161137781,133787429,51,"C",13,,""
2020,161141663,133791699,5,"C",20,,""
2020,161137803,133791699,51,"C",20,,""
2020,161137827,133791723,5,"C",23,,""
2020,161137826,133791723,49,"C",23,,"F"
2020,161141714,133787487,27,"C",20,,""
2020,161137898,133787528,8,"C",20,,""
2020,161141797,133791796,41,"C",23,,""
2020,161137934,133791813,5,"C",20,,""
2020,161137962,133787583,51,"C",18,,""
2020,161137987,133791854,51,"C",20,,""
2020,161137988,133791854,44,"C",20,,""
2020,161137985,133791854,5,"C",20,,""
2020,161138033,133791894,11,"C",2,,""
2020,161138047,133791901,63,"C",20,,""
2020,161138110,133787685,51,"C",20,,""
2020,161138112,133791947,7,"C",20,,""
2020,161141948,133791947,5,"C",20,,""
2020,161141965,133787702,51,"C",20,,""
2020,161138136,133787710,21,"C",20,,""
2020,161142000,133791989,56,"C",25,,""
2020,161142003,133791990,51,"C",20,,""
2020,161142066,133792041,14,"C",20,,""
2020,161138243,133792047,5,"C",20,,""
2020,161138240,133792047,49,"C",20,,"F"
2020,161138251,133787802,5,"C",18,,""
2020,161138253,133787802,51,"C",20,,""
2020,161142092,133792068,51,"C",13,,""
2020,161142108,133787819,27,"C",20,,""
2020,161138287,133787834,5,"C",20,,""
2020,161138290,133787834,51,"C",20,,""
2020,161138326,133792125,5,"C",20,,""
2020,161138335,133792132,5,"C",20,,""
2020,161142217,133792158,36,"C",20,,""
2020,161142260,133792193,45,"C",7,,""
2020,161142289,133792224,5,"C",20,,""
2020,161138466,133792253,39,"C",13,,""
2020,161138480,133792266,63,"C",20,,""
2020,161142383,133792303,7,"C",20,,""
2020,161138534,133792308,40,"C",13,,""
2020,161138573,133792352,27,"C",20,,""
2020,161138613,133792374,45,"C",7,,""
2020,161138624,133792381,39,"C",20,,""
2020,161138639,133792394,27,"C",20,,""
2020,161138654,133792407,27,"C",13,,""
2020,161138678,133792431,63,"C",20,,""
2020,161142545,133792450,5,"C",20,,""
2020,161138723,133792460,39,"C",13,,""
2020,161142576,133792470,5,"C",20,,""
2020,161138736,133792480,23,"C",23,,""
2020,161142590,133792484,49,"C",20,,"N"
2020,161138801,133788255,5,"C",20,,""
2020,161138803,133788262,23,"C",12,,""
2020,161138802,133788262,27,"C",12,,""
2020,161142672,133792543,27,"C",18,,""
2020,161138840,133792555,23,"C",8,,""
2020,161138855,133792577,45,"C",21,,""
2020,161142719,133792577,51,"C",21,,""
2020,161138924,133792632,23,"C",46,,""
2020,161138934,133792641,51,"C",20,,""
2020,161138945,133792654,45,"C",12,,""
2020,161139024,133792707,27,"C",20,,""
2020,161142887,133788465,45,"C",20,,""
2020,161142894,133792723,45,"C",21,,""
2020,161142999,133792800,63,"C",20,,""
2020,161139163,133792822,45,"C",20,,""
2020,161139180,133792839,14,"C",20,,""
2020,161139194,133788603,16,"C",13,,""
2020,161139209,133792864,3,"C",20,,""
2020,161143102,133792886,51,"C",20,,""
2020,161139261,133792904,5,"C",13,,""
2020,161143157,133792933,27,"C",20,,""
2020,161143175,133788696,45,"C",20,,""
2020,161143235,133788739,51,"C",14,,""
2020,161139371,133793008,39,"C",18,,""
2020,161139374,133793012,49,"A",20,,"F"
2020,161139423,133793057,51,"C",20,,""
2020,161139431,133793064,14,"C",20,,""
2020,161143321,133788795,47,"C",23,,""
2020,161139443,133793074,5,"C",41,,""
2020,161143340,133788808,45,"C",20,,""
2020,161143402,133788851,51,"C",20,,""
2020,161143420,133793128,27,"C",20,,""
2020,161143417,133793128,5,"C",20,,""
2020,161139494,133793144,23,"C",8,,""
2020,161143448,133793160,5,"C",20,,""
2020,161339658,133959580,27,"C",20,,""
2020,161343565,133961518,51,"C",20,,""
2020,161339723,133961594,49,"C",20,,"F"
2020,161339725,133961594,5,"C",20,,""
2020,161343669,133961630,45,"C",20,,""
2020,161343759,133961739,63,"C",47,,""
2020,161343805,133961783,45,"C",5,,""
2020,161135221,133791189,51,"C",32,,""
