"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2020,139660480,144530282,24,45113342
2020,139659639,144529708,24,45112865
2020,139664039,144524124,3,45108786
2020,139659703,144524154,9,45112907
2020,139664121,144524216,24,45108819
2020,139659781,144524244,3,45112945
2020,139664168,144529872,17,45108845
2020,139664265,144524481,24,45108881
2020,139664265,144529961,24,45113077
2020,139664265,144524484,24,45108882
2020,139664265,144524487,24,45108883
2020,139664356,144524639,24,45113106
2020,139660255,144524794,18,45113196
2020,139660248,144524795,18,45113187
2020,139660248,144524797,18,45108951
2020,139660245,144524794,18,45113181
2020,139660255,144524796,18,45113198
2020,139660255,144524797,18,45113199
2020,139660248,144524794,18,45113186
2020,139664437,144524794,18,45108954
2020,139664435,144524794,18,45108952
2020,139664435,144524795,18,45113191
2020,139664435,144524796,18,45113192
2020,139660245,144524797,18,45113185
2020,139664437,144524796,18,45113200
2020,139664437,144524797,18,45108956
2020,139660255,144524795,18,45113197
2020,139664437,144524795,18,45108955
2020,139660248,144524796,18,45113188
2020,139660245,144524795,18,45113182
2020,139664435,144524797,18,45113195
2020,139660245,144524796,18,45113184
2020,139660284,144524832,3,45113227
2020,139660300,144524855,3,45113243
2020,139660423,144530249,24,45113314
2020,139664571,144535024,24,45113333
2020,139664571,144535026,24,45109048
2020,139664571,144535027,24,45113335
2020,139664596,144530305,3,45113355
2020,139660535,144530317,18,45113367
2020,139664618,144535110,3,45109069
2020,139660600,144535147,3,45113398
2020,139660630,144535175,1,45109082
2020,139660729,144530408,3,45113471
2020,139660755,144530421,3,45113490
2020,139664770,144535403,18,45109165
2020,139660895,144535443,1,45113585
2020,148825226,153817221,18,49217788
2020,146997335,152026255,18,48425253
2020,146997376,152026300,18,48425294
2020,149046893,154034493,18,49317438
2020,149046919,154034529,18,49317455
2020,149046968,154038815,3,49317495
2020,149046990,154034613,18,49312523
2020,149046990,154034616,18,49312521
2020,149047006,154038853,18,49317532
2020,149050848,154034650,3,49312553
2020,149047050,154034673,18,49317553
2020,149050920,154038951,24,49312615
2020,149050920,154034723,18,49312618
2020,149047105,154034723,18,49317596
2020,149047105,154038951,24,49312619
2020,149050920,154034722,18,49312616
2020,147003442,152030720,18,48426265
2020,147000716,152030797,24,48427179
2020,147000726,152027441,18,48427191
2020,147000730,152027447,18,48427194
2020,147003557,152027470,16,48427209
2020,147000775,152030848,27,48427241
2020,147003609,152030873,16,48431424
2020,149047105,154034722,18,49312620
2020,147003658,152027583,18,48431470
2020,147003667,152030917,16,48431475
2020,147003687,152027616,3,48427365
2020,147003708,152030969,18,48431518
2020,147000920,152030977,3,48427391
2020,147003731,152030982,18,48427408
2020,147000943,152030983,18,48427426
2020,147000949,152030984,18,48427435
2020,147000949,152030983,18,48427434
2020,147003740,152030983,18,48427440
2020,147003740,152030986,22,48431550
2020,147000936,152030983,18,48427412
2020,147003737,152030986,22,48431545
2020,147003742,152030983,18,48431552
2020,147003739,152030983,18,48431548
2020,147000945,152030983,18,48431543
2020,147003741,152030984,18,48427445
2020,147003741,152030986,22,48427443
2020,147003733,152030983,18,48431538
2020,147000949,152030986,24,48427433
2020,147003733,152030984,18,48431539
2020,147003741,152030983,18,48427444
2020,147003733,152030986,22,48427418
2020,147000947,152030984,18,48427430
2020,147000945,152030984,18,48431544
2020,147000943,152030984,18,48427427
2020,147000936,152030986,16,48427410
2020,147000943,152030986,16,48427424
2020,147000941,152030983,18,48427421
2020,147000947,152030983,18,48427429
2020,147000936,152030984,18,48427416
2020,147003739,152030986,27,48431547
2020,147003742,152030984,18,48431553
2020,147003739,152030984,18,48431549
2020,147000945,152030986,24,48431542
2020,147003737,152030984,18,48431546
2020,147000947,152030986,24,48427428
2020,147003740,152030984,18,48427442
2020,147000941,152030986,22,48427420
2020,147003742,152030986,1,48431551
2020,147000941,152030984,18,48427422
2020,147003737,152030983,18,48427436
2020,147003770,152031027,3,48431569
2020,147003814,152027741,18,48431615
2020,147003827,152031083,21,48431627
2020,147001037,152031085,24,48431629
2020,147001039,152031085,24,48427517
2020,147001047,152027763,18,48427523
2020,147003851,152031115,24,48431654
2020,147003852,152031115,24,48431655
2020,147003873,152027796,3,48431672
2020,147003924,152027820,18,48431732
2020,147003921,152027820,18,48427598
2020,147003922,152027820,18,48431730
2020,147003968,152027856,18,48431773
2020,147003965,152027856,18,48431768
2020,147003963,152027856,18,48431765
2020,147003961,152027856,18,48427644
2020,147003966,152027856,18,48431770
2020,147004053,152027927,24,48427728
2020,147004053,152027928,18,48431854
2020,147001248,152031317,1,48431867
2020,147004085,152031337,1,48431879
2020,147001292,152031358,18,48427767
2020,147001333,152031396,3,48427818
2020,147001341,152028016,24,48431928
2020,149047122,154034741,18,49317613
2020,149050951,154039000,15,49312652
2020,147004154,152028041,3,48431954
2020,147004169,152031427,1,48431967
2020,147004184,152028065,3,48431984
2020,147001455,152028121,18,48427907
2020,147001453,152028121,18,48432054
2020,147004307,152031570,1,48432126
2020,147001530,152031570,1,48427959
2020,147004325,152028191,19,48432153
2020,147001565,152028218,19,48427993
2020,147004370,152028227,18,48432196
2020,147004370,152028226,18,48432195
2020,147004370,152028225,18,48432194
2020,147004382,152031621,1,48432212
2020,147001661,152028308,27,48428067
2020,147004464,152028322,16,48432285
2020,149050949,154039000,15,49312649
2020,149047146,154039000,15,49312648
2020,147004569,152031786,18,48428148
2020,147004566,152031786,18,48432412
2020,147004566,152028392,1,48432411
2020,147004569,152028392,1,48432414
2020,147004585,152028409,3,48428162
2020,147001776,152031824,3,48428167
2020,147004609,152031833,18,48428177
2020,147004649,152028467,18,48428226
2020,147004696,152028508,15,48428253
2020,147004717,152028524,18,48432553
2020,147004765,152031962,27,48428316
2020,147001993,152032028,15,48432675
2020,147004851,152032029,25,48432673
2020,147001993,152032029,16,48432674
2020,147004851,152032028,3,48432670
2020,147004878,152032063,18,48432700
2020,147004904,152028692,5,48432726
2020,147004927,152032126,6,48432753
2020,147004940,152028722,3,48432766
2020,147002126,152032170,18,48428476
2020,147005024,152032224,7,48428534
2020,147005096,152028876,19,48428606
2020,147005112,152028892,26,48428615
2020,147005161,152032349,3,48432969
2020,147005238,152032424,18,48433028
2020,147005266,152029034,3,48433063
2020,147005323,152032509,21,48428813
2020,147002511,152029132,3,48433167
2020,147005416,152029191,1,48433218
2020,147002615,152029238,1,48428943
2020,147002641,152032654,3,48433267
2020,146997443,152026361,3,48425350
2020,146997554,152026461,1,48425453
2020,146997572,152026479,3,48425469
2020,146997590,152026501,1,48425489
2020,146997619,152026526,9,48426909
2020,146997650,152026559,18,48425540
2020,146997700,152026608,3,48425588
2020,146997723,152030524,24,48425621
2020,146997723,152026634,24,48425620
2020,146997793,152026710,15,48425685
2020,146997855,152026772,18,48425732
2020,146997855,152026771,18,48425733
2020,146997855,152026769,18,48425731
2020,147002997,152026894,13,48425872
2020,147003050,152026946,16,48425921
2020,147003047,152026946,3,48425919
2020,147003066,152026964,16,48425935
2020,147003989,152027864,16,48431805
2020,147004060,152027936,3,48431860
2020,147001258,152027950,21,48427743
2020,147004084,152027957,18,48431876
2020,147004088,152031343,16,48431887
2020,147004088,152031342,16,48431885
2020,147001351,152028025,27,48431937
2020,147004137,152028025,18,48431935
2020,147004167,152031421,18,48427838
2020,147004208,152031458,9,48432012
2020,147004240,152031487,3,48432045
2020,147004251,152031503,18,48432056
2020,147004258,152028131,3,48432064
2020,147004297,152028168,18,48427944
2020,147004319,152028189,18,48432137
2020,147001557,152031588,27,48427981
2020,147004352,152031595,21,48432180
2020,147004366,152031611,3,48432190
2020,147001594,152028249,18,48428018
2020,147004413,152031658,3,48428037
2020,147004425,152031670,24,48432255
2020,147004433,152028293,24,48428051
2020,147004447,152028303,16,48432273
2020,147004446,152028303,1,48432269
2020,147004447,152028302,1,48432272
2020,147004446,152028302,16,48432270
2020,147001687,152028340,18,48428090
2020,147004481,152028340,18,48432309
2020,147004486,152028340,18,48432317
2020,147001683,152028340,18,48428085
2020,147004483,152028340,18,48432312
2020,147001681,152028340,18,48428082
2020,147004484,152028340,18,48432315
2020,147004478,152028340,18,48432303
2020,147004480,152028340,18,48432306
2020,147001748,152028397,18,48432417
2020,147004590,152028412,18,48432431
2020,147004613,152031841,1,48432452
2020,147001815,152028454,18,48428218
2020,147004673,152031890,3,48428238
2020,147004673,152031892,16,48432502
2020,147001848,152031892,3,48428239
2020,147001848,152031890,16,48432504
2020,147001861,152031901,24,48432520
2020,147004690,152031901,24,48432521
2020,147001867,152031907,3,48428252
2020,147004716,152028526,3,48432552
2020,147001902,152031939,16,48428299
2020,147004735,152031939,27,48428300
2020,147001901,152031939,24,48428298
2020,147004781,152028594,1,48432607
2020,147004789,152028604,24,48432612
2020,147004789,152028603,24,48432611
2020,147004835,152032021,3,48432653
2020,147002056,152028700,17,48428426
2020,147004937,152028719,18,48428446
2020,147004970,152028753,26,48432796
2020,147005031,152032233,18,48432841
2020,147005075,152028855,24,48432875
2020,147005116,152032304,23,48432916
2020,147002270,152032327,18,48428638
2020,147002270,152032324,18,48428639
2020,147002270,152032323,1,48428635
2020,147002270,152032326,18,48428637
2020,147002270,152032322,18,48428636
2020,147005193,152032379,18,48432995
2020,147005204,152028967,18,48433001
2020,147005204,152028966,18,48433002
2020,147002329,152032398,18,48433011
2020,147005247,152029014,3,48433040
2020,147005261,152029028,3,48433057
2020,147005298,152032481,24,48433088
2020,147005298,152032480,24,48433090
2020,147005298,152032482,24,48433086
2020,147005350,152032547,15,48433153
2020,147200658,152221905,18,48495599
2020,147200710,152225241,18,48495658
2020,147200729,152221978,18,48495680
2020,147197607,152225308,18,48500046
2020,147197607,152225310,18,48500048
2020,147197607,152225309,18,48500047
2020,147200797,152222056,18,48495746
2020,147200801,152222064,16,48495749
2020,147197790,152225516,18,48500209
2020,147201070,152225641,18,48496028
2020,147202908,152225641,18,48500320
2020,147202903,152225641,18,48496025
2020,147202981,152225708,18,48500378
2020,147201163,152222410,1,48496136
2020,148938530,153927386,18,49267068
2020,148938597,153927445,18,49267148
2020,148938598,153927444,18,49267151
2020,148938597,153927444,18,49267149
2020,148938599,153927444,18,49267153
2020,148938598,153927445,18,49267150
2020,148938599,153927445,18,49267152
2020,148938601,153927444,18,49267157
2020,148938600,153927445,18,49267154
2020,148938600,153927444,18,49267155
2020,148938601,153927445,18,49267156
2020,148938610,153927452,24,49267164
2020,148938609,153927452,24,49267163
2020,148938771,153927611,3,49267338
2020,148938880,153927721,18,49267443
2020,148938929,153927761,24,49267506
2020,148938941,153927770,18,49267516
2020,148938943,153927770,18,49267518
2020,147002539,152032575,16,48433197
2020,147005450,152029224,15,48428936
2020,147005482,152029258,18,48433266
2020,149050732,154038770,1,49312461
2020,149050758,154038784,18,49317469
2020,149050785,154038807,3,49312502
2020,149050785,154038809,25,49312503
2020,149050786,154038807,25,49312504
2020,149050786,154038809,3,49317492
2020,149050799,154038821,18,49312514
2020,149046987,154038832,3,49317514
2020,149046999,154034624,15,49317526
2020,149047001,154034624,15,49317530
2020,149046999,154034625,17,49317525
2020,149047001,154034625,15,49317527
2020,149050828,154034632,18,49312538
2020,149050828,154038858,18,49312539
2020,149050878,154034684,18,49312579
2020,149050899,154034706,18,49312599
2020,149047093,154038943,1,49317586
2020,149050923,154038967,3,49317606
2020,149050931,154038976,24,49312632
2020,149047151,154039002,18,49317633
2020,148938686,153927531,25,49267249
2020,148938687,153927530,4,49267252
2020,148938686,153927530,3,49267250
2020,148938687,153927531,5,49267251
2020,148938689,153927533,18,49267257
2020,148938688,153927533,18,49267254
2020,148938688,153927532,18,49267253
2020,148938689,153927532,18,49267256
2020,148938700,153927536,18,49267267
2020,148938700,153927535,18,49267266
2020,148938887,153927728,18,49267449
2020,149047306,154039148,15,49312734
2020,149051100,154039148,1,49312733
2020,149051124,154034939,1,49312749
2020,149051124,154039172,1,49317766
2020,149047342,154034951,18,49312766
2020,149051148,154034959,24,49317778
2020,149047205,154034824,18,49317695
2020,149046980,154034606,18,49317509
2020,149050817,154038842,27,49317521
2020,149046996,154038841,27,49317519
2020,149046996,154038842,25,49317520
2020,149050817,154038841,25,49312527
2020,149047075,154038920,18,49312585
2020,149050903,154034713,3,49312603
2020,149047095,154034718,18,49317587
2020,149050919,154034728,18,49312617
2020,149051085,154034895,18,49312729
2020,149051120,154039169,17,49312745
2020,149051129,154039176,3,49317768
2020,149051114,154034926,18,49317762
2020,149047292,154034897,19,49317749
2020,149047313,154039151,18,49312735
2020,149047322,154039159,15,49317759
2020,149047321,154039159,4,49317758
2020,149051132,154034947,16,49312757
2020,149051133,154034946,16,49317770
2020,149051133,154034947,6,49312760
2020,149051132,154034946,6,49312759
2020,149051145,154034957,18,49317776
2020,149051233,154039237,18,49312811
2020,149047411,154040063,15,49317819
2020,149047284,154039132,21,49317743
2020,149047326,154034927,16,49317763
2020,148938537,153927391,18,49267073
2020,148938568,153927416,26,49267116
2020,148938569,153927416,26,49267119
2020,148938568,153927415,26,49267117
2020,148938569,153927415,26,49267118
2020,148938642,153927490,3,49267201
2020,148938772,153927610,18,49267339
2020,148938711,153927554,18,49260899
2020,148938711,153927555,18,49267276
2020,148938712,153927554,18,49267277
2020,148938712,153927555,18,49267278
2020,148938770,153927610,18,49267337
2020,148938805,153927644,18,49267367
2020,148938918,153927748,1,49267498
2020,148938912,153927748,25,49267492
2020,148938912,153927749,1,49267491
2020,148938918,153927749,1,49267497
2020,148938912,153927747,3,49267490
2020,148938918,153927747,1,49267499
2020,148938926,153927762,27,49267504
2020,148938928,153927762,5,49267505
2020,148938948,153927776,3,49267521
2020,146997394,152026316,1,48425308
2020,146997546,152026453,18,48425441
2020,146997544,152026451,18,48425438
2020,146997546,152026451,18,48425440
2020,146997544,152026453,18,48425439
2020,146997568,152026477,18,48425465
2020,146997569,152026477,18,48425467
2020,146997612,152026519,24,48425507
2020,146997864,152026779,3,48425741
2020,147002922,152030557,21,48425803
2020,147002941,152030563,9,48425816
2020,147002959,152026860,18,48425835
2020,147002959,152026861,18,48425836
2020,147003068,152026969,16,48425938
2020,147003210,152027116,16,48426069
2020,147003247,152030621,3,48427012
2020,147003348,152030642,1,48427028
2020,147003348,152030641,24,48426176
2020,147003348,152027239,24,48426177
2020,149050780,154034581,18,49312499
2020,149050855,154038886,1,49312559
2020,149050864,154034670,18,49312567
2020,149050876,154034681,3,49312578
2020,149047082,154038930,1,49312594
2020,149047092,154034714,16,49312607
2020,149047097,154038947,22,49312611
2020,149047116,154034735,18,49317608
2020,149050941,154034755,1,49312638
2020,147200680,152225210,18,48499939
2020,147200680,152221930,18,48499938
2020,147200690,152221942,3,48495641
2020,147200705,152225238,18,48495656
2020,147197539,152221969,27,48495666
2020,147200745,152221993,27,48500001
2020,147200846,152225366,18,48495812
2020,147200852,152225371,17,48495817
2020,147200897,152225413,18,48495858
2020,147201013,152225557,18,48495967
2020,147202954,152225683,3,48500357
2020,146997192,152026148,24,48426685
2020,146997217,152030316,27,48425141
2020,146997232,152026180,17,48425154
2020,146997234,152026180,19,48425156
2020,146997275,152026201,18,48425194
2020,146997276,152026201,18,48425195
2020,147000304,152026210,18,48425206
2020,146997288,152026210,18,48425209
2020,147000304,152026207,18,48425205
2020,146997290,152026210,1,48425211
2020,146997288,152026207,18,48425208
2020,146997290,152026207,1,48425210
2020,146997307,152026230,1,48425228
2020,149047171,154034790,18,49317655
2020,149050978,154034790,18,49312666
2020,148828328,153817079,16,49217669
2020,149047326,154039167,17,49312741
2020,149051135,154039181,17,49312762
2020,149047341,154039181,17,49312764
2020,149047187,154039046,27,49317675
2020,149047189,154039046,18,49317676
2020,137572389,142413341,3,44157772
2020,137572442,142419578,3,44155687
2020,137572490,142419623,21,44155705
2020,137572549,142419704,3,44157889
2020,137577211,142419765,9,44155788
2020,137577211,142419767,18,44155789
2020,137577274,142413682,18,44157977
2020,137572705,142419862,21,44157986
2020,137572738,142413721,18,44158005
2020,137572738,142413722,18,44158006
2020,137572746,142413729,18,44155865
2020,137577358,142413764,24,44155890
2020,137577367,142413771,3,44158033
2020,137577372,142413777,17,44155898
2020,137572807,142413784,24,44158040
2020,137577412,142420000,25,44158061
2020,137577412,142413823,3,44155921
2020,137577409,142413823,25,44155919
2020,137577409,142420000,3,44155920
2020,137572847,142420004,3,44158066
2020,137572872,142420024,19,44155934
2020,137572885,142420033,24,44155944
2020,137572887,142420033,24,44158083
2020,137577019,142413398,1,44155686
2020,137577019,142413397,3,44155685
2020,137572534,142419685,3,44155739
2020,137572536,142419685,16,44157880
2020,137572554,142413535,18,44157893
2020,137572554,142413533,18,44155748
2020,137577229,142413622,12,44155807
2020,137577251,142413648,9,44157957
2020,137572666,142419824,9,44155829
2020,137577264,142413675,25,44155832
2020,137577264,142413674,9,44157971
2020,137577283,142419854,16,44155841
2020,137572717,142419872,16,44157995
2020,137577321,142419893,16,44158004
2020,137572739,142419900,21,44155862
2020,137577332,142413728,24,44158007
2020,137577332,142419907,24,44155866
2020,137577342,142413743,3,44155879
2020,137572781,142419933,17,44155889
2020,137577360,142419943,17,44155891
2020,137572801,142413776,24,44158036
2020,137577382,142413785,18,44155901
2020,137572815,142419972,9,44158048
2020,137577403,142413810,1,44158054
2020,137572842,142420001,1,44158063
2020,137572842,142419999,1,44158062
2020,137572842,142419998,1,44155923
2020,137572842,142419996,1,44158058
2020,137577422,142420009,3,44155928
2020,137577438,142413852,3,44158076
2020,137572879,142413862,18,44155938
2020,137577444,142413862,18,44158079
2020,135770374,140683443,21,43308490
2020,135770483,140683578,12,43308578
2020,135770971,140684074,13,43308839
2020,135770972,140684075,3,43308840
2020,135770975,140684078,18,43308844
2020,135770974,140684078,18,43308842
2020,135770974,140684077,1,43308841
2020,135770975,140684077,1,43308843
2020,135770979,140684082,3,43308845
2020,135770981,140684084,18,43308846
2020,135770981,140684086,18,43308848
2020,135770981,140684085,18,43308847
2020,135770987,140684092,1,43308850
2020,135770993,140684096,1,43308852
2020,135771005,140684107,5,43308853
2020,135771006,140684110,24,43308856
2020,135771006,140684109,24,43308855
2020,135771006,140684108,24,43308854
2020,135771006,140684112,24,43308858
2020,135771006,140684111,24,43308857
2020,135771010,140684117,16,43308859
2020,135771013,140684120,13,43308861
2020,135771014,140684120,21,43308862
2020,135771015,140684121,18,43308863
2020,135771016,140684122,3,43308864
2020,135771031,140684141,9,43308869
2020,135771032,140684142,13,43308870
2020,135771033,140684143,18,43308871
2020,135771033,140684144,18,43308872
2020,135771035,140684146,3,43308873
2020,135771037,140684148,3,43308874
2020,135771038,140684150,1,43308876
2020,135771038,140684151,1,43308877
2020,135771038,140684149,1,43308875
2020,135771040,140684153,3,43308878
2020,135771044,140684158,19,43308879
2020,135771046,140684160,19,43308880
2020,135771047,140684161,1,43308881
2020,135771053,140684166,24,43308883
2020,135771052,140684166,24,43308882
2020,135771054,140684167,21,43308884
2020,135771056,140684169,26,43308885
2020,135771057,140684170,12,43308886
2020,135771058,140684171,21,43308887
2020,135771062,140684176,24,43308888
2020,135771063,140684177,21,43308889
2020,135771066,140684180,5,43308890
2020,135771067,140684181,3,43308891
2020,135771070,140684183,21,43308892
2020,135771075,140684187,3,43308893
2020,135771078,140684190,1,43308894
2020,135771081,140684193,24,43308895
2020,135771082,140684194,15,43308896
2020,135771083,140684195,9,43308897
2020,135771086,140684203,18,43308899
2020,135771086,140684202,18,43308898
2020,135771086,140684204,18,43308900
2020,135771087,140684205,3,43308901
2020,135771088,140684206,24,43308902
2020,135771089,140684207,3,43308903
2020,135771095,140684217,3,43308904
2020,135771098,140684223,18,43308905
2020,135771101,140684230,3,43308912
2020,135771107,140684237,3,43308914
2020,135771122,140684245,24,43308939
2020,135771123,140684246,16,43308940
2020,135771124,140684247,24,43308941
2020,135771127,140684250,24,43308942
2020,135771127,140684251,24,43308943
2020,135771128,140684252,16,43308944
2020,135771129,140684253,19,43308945
2020,135771130,140684254,3,43308946
2020,135771140,140684266,24,43308948
2020,135771140,140684265,24,43308947
2020,135771160,140684284,3,43308949
2020,135771162,140684286,18,43308950
2020,135771164,140684289,1,43308951
2020,135771165,140684290,1,43308952
2020,135771167,140684292,1,43308953
2020,135771168,140684293,24,43308954
2020,135771170,140684294,16,43308956
2020,135771169,140684294,16,43308955
2020,135771172,140684296,24,43308960
2020,135771173,140684296,24,43308962
2020,135771171,140684295,24,43308957
2020,135771173,140684295,24,43308961
2020,135771171,140684296,24,43308958
2020,135771172,140684295,24,43308959
2020,135771174,140684298,24,43308964
2020,135771174,140684297,24,43308963
2020,135771181,140684308,3,43308967
2020,135771181,140684309,16,43308968
2020,135771181,140684307,16,43308966
2020,135771186,140684315,1,43308969
2020,135771202,140684327,3,43308988
2020,135771203,140684328,24,43308989
2020,135771209,140684338,16,43308990
2020,135771212,140684342,24,43308991
2020,135771217,140684346,3,43308992
2020,135771218,140684347,18,43308993
2020,135771219,140684348,16,43308994
2020,135771222,140684352,3,43308995
2020,135771223,140684353,1,43308996
2020,135771228,140684356,7,43309000
2020,135771230,140684358,3,43309001
2020,135771234,140684362,17,43309003
2020,135771238,140684362,5,43309007
2020,135771236,140684362,5,43309005
2020,135771237,140684362,5,43309006
2020,135771235,140684362,21,43309004
2020,135771245,140684368,3,43309008
2020,135771248,140684372,3,43309009
2020,135771249,140684373,21,43309010
2020,135771253,140684383,1,43309016
2020,135771253,140684382,1,43309015
2020,135771252,140684382,1,43309012
2020,135771252,140684383,1,43309013
2020,135771253,140684381,1,43309014
2020,135771252,140684381,1,43309011
2020,135771255,140684385,1,43309017
2020,135771257,140684387,18,43309018
2020,135771258,140684388,24,43309019
2020,135771259,140684389,24,43309020
2020,135771262,140684394,5,43309021
2020,135771269,140684400,16,43309022
2020,135771276,140684408,21,43309023
2020,135771277,140684409,21,43309024
2020,135771279,140684411,3,43309025
2020,135771281,140684413,19,43309026
2020,135771282,140684414,3,43309027
2020,135771287,140684419,3,43309029
2020,135771295,140684428,1,43309030
2020,135771302,140684436,21,43309034
2020,135771303,140684437,18,43309035
2020,135771306,140684439,19,43309036
2020,135771310,140684443,15,43309037
2020,135771312,140684445,3,43309038
2020,135771354,140684489,20,43309040
2020,135771360,140684496,1,43309041
2020,137577001,142419552,21,44157802
2020,137572436,142419570,16,44157814
2020,137572436,142419568,5,44157813
2020,137572503,142419638,16,44157864
2020,137577156,142419707,3,44157892
2020,137577172,142413555,1,44155758
2020,137572574,142413562,18,44157904
2020,137572616,142419777,18,44155803
2020,137572638,142419798,3,44157949
2020,137572671,142419828,17,44155830
2020,137572708,142413696,12,44157990
2020,137572708,142413697,16,44157991
2020,137572793,142419946,5,44158028
2020,137572798,142413774,3,44155897
2020,137572873,142420025,12,44155935
2020,136551297,141448939,9,43664495
2020,146997215,152030315,3,48425139
2020,147000293,152030357,18,48426764
2020,146997301,152030380,24,48426789
2020,146997302,152030380,3,48426794
2020,147000325,152030380,24,48426792
2020,146997298,152030377,18,48426785
2020,147000319,152030376,18,48426784
2020,146997299,152030378,18,48425221
2020,146997299,152030376,18,48425222
2020,146997299,152030377,18,48425220
2020,147000319,152030377,18,48426783
2020,146997298,152030376,18,48425219
2020,146997298,152030378,18,48426786
2020,147000319,152030378,18,48426782
2020,146997341,152026264,1,48425259
2020,146997346,152026267,16,48425268
2020,139659337,144529437,19,45108592
2020,139659339,144529437,16,45112674
2020,139659393,144523842,18,45112710
2020,139659395,144523842,19,45112712
2020,139659394,144523842,18,45112711
2020,139659399,144529500,3,45112715
2020,139663813,144529513,1,45108640
2020,139663854,144529545,24,45108663
2020,139659455,144523905,3,45108676
2020,139663890,144523914,24,45112765
2020,139663907,144523931,9,45108688
2020,139663940,144529645,12,45108716
2020,139664023,144529723,1,45108780
2020,139659742,144524205,18,45108815
2020,139664118,144529804,24,45108818
2020,139659789,144524253,15,45112949
2020,139664151,144529842,18,45108836
2020,139659892,144529895,3,45113007
2020,139659949,144524424,18,45113034
2020,139659952,144524424,18,45113039
2020,142848699,147692525,18,46535692
2020,142848699,147700791,18,46538302
2020,142848700,147692525,18,46538304
2020,142846579,147692525,16,46535691
2020,142848761,147692588,24,46535725
2020,142846652,147700888,3,46538355
2020,142846669,147700908,16,46535756
2020,142848127,147700149,9,46535235
2020,142846043,147691988,3,46535341
2020,142848219,147692008,1,46537971
2020,142848314,147700385,3,46535511
2020,142848350,147700422,18,46538109
2020,142846236,147700422,18,46535543
2020,142846306,147700495,3,46535573
2020,142848487,147692305,3,46538189
2020,142848530,147692344,3,46538217
2020,142846421,147692351,18,46538219
2020,142846491,147700687,24,46535641
2020,142848617,147700708,24,46538271
2020,142848616,147700708,24,46538270
2020,142846512,147700708,24,46538272
2020,142846610,147700827,3,46538321
2020,142848804,147700923,24,46535763
2020,142848804,147692621,24,46535764
2020,142846706,147692638,3,46538369
2020,142848826,147700953,1,46535777
2020,142848876,147700993,18,46538395
2020,142848876,147692703,18,46538394
2020,142848880,147692709,3,46538403
2020,142846816,147692739,16,46535822
2020,142848812,147700925,24,46535773
2020,142846696,147692626,24,46538368
2020,142848810,147700924,24,46538363
2020,142848812,147700924,24,46535771
2020,142846696,147700924,24,46535768
2020,142848810,147700925,24,46538365
2020,142846696,147700925,24,46535770
2020,142848919,147701042,3,46535823
2020,142848919,147701043,18,46538423
2020,142848964,147692796,1,46538470
2020,142846978,147701201,3,46535922
2020,142849094,147692912,18,46538560
2020,142847043,147701270,18,46535958
2020,142847044,147692955,18,46535963
2020,142849141,147701270,18,46535965
2020,142849132,147701270,18,46535955
2020,142847043,147692955,18,46535960
2020,142849141,147692955,24,46538580
2020,142847044,147701270,18,46535961
2020,142849132,147692955,16,46535957
2020,142849151,147692968,3,46538583
2020,142849280,147693109,1,46536053
2020,142848972,147692800,3,46538476
2020,142846827,147701049,21,46538428
2020,142846844,147692776,16,46535836
2020,142846844,147692778,3,46535837
2020,142849020,147692839,18,46535885
2020,142846899,147692839,18,46535880
2020,142849016,147692839,18,46535882
2020,142846899,147692838,18,46535879
2020,142849016,147692838,18,46535881
2020,142846908,147692839,18,46538509
2020,142846908,147692838,18,46538508
2020,142849020,147692838,18,46535884
2020,142847033,147701266,3,46538575
2020,142849308,147701440,3,46536078
2020,142846867,147701101,16,46538483
2020,142848979,147701101,3,46538480
2020,142846864,147701101,16,46538481
2020,142849006,147692830,3,46538499
2020,142849074,147701200,21,46538549
2020,142849095,147692914,18,46538562
2020,142849095,147692913,18,46538561
2020,142849109,147701237,3,46538564
2020,142849109,147701238,18,46538565
2020,142849109,147701239,18,46538566
2020,142849153,147701278,18,46538587
2020,142849152,147692965,18,46538585
2020,142849152,147701278,18,46538584
2020,142849153,147692966,18,46535973
2020,142849152,147692966,18,46538586
2020,142849153,147692965,18,46535971
2020,142847094,147701313,15,46535995
2020,142849181,147701313,15,46538609
2020,142847095,147701313,15,46535996
2020,142849255,147693072,11,46538654
2020,142849254,147693072,15,46538653
2020,142849267,147693093,18,46538660
2020,142849268,147693093,18,46538661
2020,142847240,147693147,18,46538696
2020,147000228,152026147,3,48425121
2020,147000244,152030307,18,48426703
2020,146997212,152026161,3,48425137
2020,147000274,152030335,5,48426736
2020,146997251,152030343,24,48425167
2020,147000306,152026211,18,48426773
2020,147000322,152026226,21,48426788
2020,147000324,152030382,18,48425225
2020,147000326,152030383,18,48426790
2020,147000324,152030381,18,48425224
2020,147000326,152030381,18,48426791
2020,147000324,152030383,18,48425223
2020,147000326,152030382,18,48426793
2020,146997317,152026238,16,48425238
2020,147000337,152030398,24,48425244
2020,147000352,152030416,27,48426817
2020,147000389,152026278,18,48426856
2020,147000388,152026276,16,48426855
2020,147000415,152030466,9,48426874
2020,147000425,152030480,18,48426884
2020,147000449,152030508,18,48426914
2020,147000456,152026583,1,48426920
2020,147000456,152026587,9,48426918
